SuburbPostCodeKey,PostCodeNew,Suburb,City,State,State_Code,Latitude,Longitude,LatLong
"5582-Port Giles","5582","Port Giles","York Peninsula","South Australia","SA",-35.02483,137.760696,"-35.02483,137.760696"
"5582-Stansbury","5582","Stansbury","York Peninsula","South Australia","SA",-34.908506,137.797205,"-34.908506,137.797205"
"5583-Coobowie","5583","Coobowie","York Peninsula","South Australia","SA",-35.042188,137.733933,"-35.042188,137.733933"
"5583-Edithburgh","5583","Edithburgh","York Peninsula","South Australia","SA",-35.084795,137.745793,"-35.084795,137.745793"
"5600-Cultana","5600","Cultana","Whyalla","South Australia","SA",-32.936701,137.57605,"-32.936701,137.57605"
"5600-Iron Baron","5600","Iron Baron","Whyalla","South Australia","SA",-32.99571,137.16696,"-32.99571,137.16696"
"5600-Mullaquana","5600","Mullaquana","Whyalla","South Australia","SA",-33.0599,137.532554,"-33.0599,137.532554"
"5600-Point Lowly","5600","Point Lowly","Whyalla","South Australia","SA",-32.997137,137.784271,"-32.997137,137.784271"
"5600-Port Bonython","5600","Port Bonython","Whyalla","South Australia","SA",-32.985061,137.771683,"-32.985061,137.771683"
"5600-Whyalla","5600","Whyalla","Whyalla","South Australia","SA",-33.034782,137.585506,"-33.034782,137.585506"
"5600-Whyalla Playford","5600","Whyalla Playford","Whyalla","South Australia","SA",-33.030093,137.565774,"-33.030093,137.565774"
"5601-Iron Knob","5601","Iron Knob","Whyalla","South Australia","SA",-32.75339,137.165748,"-32.75339,137.165748"
"5606-Kirton Point","5606","Kirton Point","Lower Eyre Peninsula","South Australia","SA",-34.726235,135.874457,"-34.726235,135.874457"
"5606-Port Lincoln","5606","Port Lincoln","Lower Eyre Peninsula","South Australia","SA",-34.720184,135.858159,"-34.720184,135.858159"
"5607-Boston","5607","Boston","Lower Eyre Peninsula","South Australia","SA",-34.655349,135.856036,"-34.655349,135.856036"
"5607-Brooker","5607","Brooker","Lower Eyre Peninsula","South Australia","SA",-34.094138,135.874428,"-34.094138,135.874428"
"5607-Charlton Gully","5607","Charlton Gully","Lower Eyre Peninsula","South Australia","SA",-34.553445,135.793126,"-34.553445,135.793126"
"5607-Coffin Bay","5607","Coffin Bay","Lower Eyre Peninsula","South Australia","SA",-34.623971,135.47099,"-34.623971,135.47099"
"5607-Coomunga","5607","Coomunga","Lower Eyre Peninsula","South Australia","SA",-34.649845,135.717322,"-34.649845,135.717322"
"5607-Coulta","5607","Coulta","Lower Eyre Peninsula","South Australia","SA",-34.38688,135.466893,"-34.38688,135.466893"
"5607-Duck Ponds","5607","Duck Ponds","Lower Eyre Peninsula","South Australia","SA",-34.720622,135.783831,"-34.720622,135.783831"
"5607-Fountain","5607","Fountain","Lower Eyre Peninsula","South Australia","SA",-34.602935,135.641282,"-34.602935,135.641282"
"5607-Green Patch","5607","Green Patch","Lower Eyre Peninsula","South Australia","SA",-34.596129,135.777632,"-34.596129,135.777632"
"5607-Hawson","5607","Hawson","Lower Eyre Peninsula","South Australia","SA",-34.685848,135.779766,"-34.685848,135.779766"
"5607-Horse Peninsula","5607","Horse Peninsula","Lower Eyre Peninsula","South Australia","SA",-34.552689,135.399555,"-34.552689,135.399555"
"5607-Karkoo","5607","Karkoo","Lower Eyre Peninsula","South Australia","SA",-34.031955,135.729774,"-34.031955,135.729774"
"5607-Kellidie Bay","5607","Kellidie Bay","Lower Eyre Peninsula","South Australia","SA",-34.58565,135.455907,"-34.58565,135.455907"
"5607-Kiana","5607","Kiana","Lower Eyre Peninsula","South Australia","SA",-34.035745,135.291598,"-34.035745,135.291598"
"5607-Koppio","5607","Koppio","Lower Eyre Peninsula","South Australia","SA",-34.430748,135.87057,"-34.430748,135.87057"
"5607-Lincoln National Park","5607","Lincoln National Park","Lower Eyre Peninsula","South Australia","SA",-34.836921,135.861999,"-34.836921,135.861999"
"5607-Lipson","5607","Lipson","Lower Eyre Peninsula","South Australia","SA",-34.298356,136.14573,"-34.298356,136.14573"
"5607-Louth Bay","5607","Louth Bay","Lower Eyre Peninsula","South Australia","SA",-34.541623,135.932938,"-34.541623,135.932938"
"5607-Mitchell","5607","Mitchell","Lower Eyre Peninsula","South Australia","SA",-34.014464,135.5661,"-34.014464,135.5661"
"5607-Moody","5607","Moody","Lower Eyre Peninsula","South Australia","SA",-34.049439,136.00932,"-34.049439,136.00932"
"5607-Mount Drummond","5607","Mount Drummond","Lower Eyre Peninsula","South Australia","SA",-34.218129,135.410144,"-34.218129,135.410144"
"5607-Mount Dutton Bay","5607","Mount Dutton Bay","Lower Eyre Peninsula","South Australia","SA",-34.530226999999996,135.434771,"-34.530226999999996,135.434771"
"5607-Mount Hope","5607","Mount Hope","Lower Eyre Peninsula","South Australia","SA",-34.114805,135.360414,"-34.114805,135.360414"
"5607-Murdinga","5607","Murdinga","Lower Eyre Peninsula","South Australia","SA",-33.726307,135.708937,"-33.726307,135.708937"
"5607-North Shields","5607","North Shields","Lower Eyre Peninsula","South Australia","SA",-34.629807,135.86301,"-34.629807,135.86301"
"5607-Peachna","5607","Peachna","Lower Eyre Peninsula","South Australia","SA",-33.789992,135.712444,"-33.789992,135.712444"
"5607-Pearlah","5607","Pearlah","Lower Eyre Peninsula","South Australia","SA",-34.595409,135.702786,"-34.595409,135.702786"
"5607-Poonindie","5607","Poonindie","Lower Eyre Peninsula","South Australia","SA",-34.574539,135.883483,"-34.574539,135.883483"
"5607-Port Lincoln","5607","Port Lincoln","Lower Eyre Peninsula","South Australia","SA",-34.240382,135.576472,"-34.240382,135.576472"
"5607-Sheringa","5607","Sheringa","Lower Eyre Peninsula","South Australia","SA",-33.844674,135.231904,"-33.844674,135.231904"
"5607-Sleaford","5607","Sleaford","Lower Eyre Peninsula","South Australia","SA",-34.849914,135.753709,"-34.849914,135.753709"
"5607-Sullivan","5607","Sullivan","Lower Eyre Peninsula","South Australia","SA",-34.656887,135.787019,"-34.656887,135.787019"
"5607-Tooligie","5607","Tooligie","Lower Eyre Peninsula","South Australia","SA",-33.860725,135.703283,"-33.860725,135.703283"
"5607-Tulka","5607","Tulka","Lower Eyre Peninsula","South Australia","SA",-34.804458,135.787114,"-34.804458,135.787114"
"5607-Uley","5607","Uley","Lower Eyre Peninsula","South Australia","SA",-34.676165,135.621965,"-34.676165,135.621965"
"5607-Ungarra","5607","Ungarra","Lower Eyre Peninsula","South Australia","SA",-34.174566,136.050798,"-34.174566,136.050798"
"5607-Venus Bay","5607","Venus Bay","Lower Eyre Peninsula","South Australia","SA",-33.232385,134.669777,"-33.232385,134.669777"
"5607-Wangary","5607","Wangary","Lower Eyre Peninsula","South Australia","SA",-34.550201,135.481461,"-34.550201,135.481461"
"5607-Wanilla","5607","Wanilla","Lower Eyre Peninsula","South Australia","SA",-34.528789,135.674445,"-34.528789,135.674445"
"5607-Warrachie","5607","Warrachie","Lower Eyre Peninsula","South Australia","SA",-33.653705,135.712641,"-33.653705,135.712641"
"5607-Warrow","5607","Warrow","Lower Eyre Peninsula","South Australia","SA",-34.349438,135.462426,"-34.349438,135.462426"
"5607-Warunda","5607","Warunda","Lower Eyre Peninsula","South Australia","SA",-34.477022,135.684444,"-34.477022,135.684444"
"5607-Whites Flat","5607","Whites Flat","Lower Eyre Peninsula","South Australia","SA",-34.509358,135.854121,"-34.509358,135.854121"
"5607-Whites River","5607","Whites River","Lower Eyre Peninsula","South Australia","SA",-34.48576,135.928941,"-34.48576,135.928941"
"5607-Yallunda Flat","5607","Yallunda Flat","Lower Eyre Peninsula","South Australia","SA",-34.343845,135.880084,"-34.343845,135.880084"
"5608-Whyalla Norrie","5608","Whyalla Norrie","Whyalla","South Australia","SA",-33.030705,137.534279,"-33.030705,137.534279"
"5608-Whyalla Norrie East","5608","Whyalla Norrie East","Whyalla","South Australia","SA",-33.025782,137.549239,"-33.025782,137.549239"
"5608-Whyalla Norrie North","5608","Whyalla Norrie North","Whyalla","South Australia","SA",-33.020295,137.540924,"-33.020295,137.540924"
"5608-Whyalla Stuart","5608","Whyalla Stuart","Whyalla","South Australia","SA",-33.033905,137.520857,"-33.033905,137.520857"
"5609-Whyalla Jenkins","5609","Whyalla Jenkins","Whyalla","South Australia","SA",-33.030015,137.546266,"-33.030015,137.546266"
"5630-Edillilie","5630","Edillilie","Lower Eyre Peninsula","South Australia","SA",-34.409842,135.708499,"-34.409842,135.708499"
"5631-Cockaleechie","5631","Cockaleechie","Lower Eyre Peninsula","South Australia","SA",-34.205631,135.844197,"-34.205631,135.844197"
"5631-Cummins","5631","Cummins","Lower Eyre Peninsula","South Australia","SA",-34.264065,135.727119,"-34.264065,135.727119"
"5710-Commissariat Point","5710","Commissariat Point","?Alice Springs","South Australia","SA",-32.544495,137.744019,"-32.544495,137.744019"
"5710-Cook","5710","Cook","?Alice Springs","South Australia","SA",-30.614794,130.413023,"-30.614794,130.413023"
"5710-Glendambo","5710","Glendambo","?Alice Springs","South Australia","SA",-30.980001,135.753453,"-30.980001,135.753453"
"5710-Kingoonya","5710","Kingoonya","?Alice Springs","South Australia","SA",-30.912645,135.315026,"-30.912645,135.315026"
"5710-Nonning","5710","Nonning","?Alice Springs","South Australia","SA",-32.517353,136.493814,"-32.517353,136.493814"
"5710-Port Augusta","5710","Port Augusta","?Alice Springs","South Australia","SA",-29.661913,135.001022,"-29.661913,135.001022"
"5710-Stirling North","5710","Stirling North","?Alice Springs","South Australia","SA",-32.517784,137.840826,"-32.517784,137.840826"
"5710-Tarcoola","5710","Tarcoola","?Alice Springs","South Australia","SA",-30.708641,134.56641,"-30.708641,134.56641"
"5710-Winninowie","5710","Winninowie","?Alice Springs","South Australia","SA",-32.614738,137.907043,"-32.614738,137.907043"
"5710-Woolundunga","5710","Woolundunga","?Alice Springs","South Australia","SA",-32.5985,137.986178,"-32.5985,137.986178"
"5723-Coober Pedy","5723","Coober Pedy","?Alice Springs","South Australia","SA",-29.037845,134.723814,"-29.037845,134.723814"
"5724-Marla","5724","Marla","?Alice Springs","South Australia","SA",-27.306573,133.623499,"-27.306573,133.623499"
"5724-Mintabie","5724","Mintabie","?Alice Springs","South Australia","SA",-27.314946,133.298762,"-27.314946,133.298762"
"5731-Coopers Creek","5731","Coopers Creek","Mildura","South Australia","SA",-27.800455,140.619083,"-27.800455,140.619083"
"5731-Cordillo Downs","5731","Cordillo Downs","Mildura","South Australia","SA",-26.706902,140.623062,"-26.706902,140.623062"
"5731-Durham Downs","5731","Durham Downs","Mildura","South Australia","SA",-27.076424,141.905477,"-27.076424,141.905477"
"5731-Innamincka","5731","Innamincka","Mildura","South Australia","SA",-27.745993,140.736501,"-27.745993,140.736501"
"5731-Leigh Creek","5731","Leigh Creek","Mildura","South Australia","SA",-30.594513,138.405925,"-30.594513,138.405925"
"5731-Lyndhurst","5731","Lyndhurst","Mildura","South Australia","SA",-30.287589,138.349417,"-30.287589,138.349417"
"5731-Merty Merty","5731","Merty Merty","Mildura","South Australia","SA",-28.595629,140.276127,"-28.595629,140.276127"
"5731-Moolawatana","5731","Moolawatana","Mildura","South Australia","SA",-29.910233,139.726009,"-29.910233,139.726009"
"5731-Witchelina","5731","Witchelina","Mildura","South Australia","SA",-29.847137,138.19875,"-29.847137,138.19875"
"5734-Oodnadatta","5734","Oodnadatta","Alice Springs","South Australia","SA",-27.546529,135.447026,"-27.546529,135.447026"
"5422-Cavenagh","5422","Cavenagh","Port Pirie","South Australia","SA",-32.729333,139.000159,"-32.729333,139.000159"
"5422-Dawson","5422","Dawson","Port Pirie","South Australia","SA",-32.804383,138.975712,"-32.804383,138.975712"
"5422-Erskine","5422","Erskine","Port Pirie","South Australia","SA",-32.683878,138.848194,"-32.683878,138.848194"
"5422-Hardy","5422","Hardy","Port Pirie","South Australia","SA",-32.914447,139.210984,"-32.914447,139.210984"
"5422-Mannanarie","5422","Mannanarie","Port Pirie","South Australia","SA",-33.044338,138.618749,"-33.044338,138.618749"
"5422-Minvalara","5422","Minvalara","Port Pirie","South Australia","SA",-32.863794,138.803482,"-32.863794,138.803482"
"5422-Oodla Wirra","5422","Oodla Wirra","Port Pirie","South Australia","SA",-32.884606,139.060561,"-32.884606,139.060561"
"5422-Paratoo","5422","Paratoo","Port Pirie","South Australia","SA",-32.72022,139.332039,"-32.72022,139.332039"
"5422-Parnaroo","5422","Parnaroo","Port Pirie","South Australia","SA",-32.973981,139.157528,"-32.973981,139.157528"
"5422-Peterborough","5422","Peterborough","Port Pirie","South Australia","SA",-32.973293,138.837958,"-32.973293,138.837958"
"5422-Sunnybrae","5422","Sunnybrae","Port Pirie","South Australia","SA",-33.08915,138.834432,"-33.08915,138.834432"
"5422-Ucolta","5422","Ucolta","Port Pirie","South Australia","SA",-32.950056,138.96457,"-32.950056,138.96457"
"5422-Yatina","5422","Yatina","Port Pirie","South Australia","SA",-32.927916,138.667839,"-32.927916,138.667839"
"5431-Amyton","5431","Amyton","Port Pirie","South Australia","SA",-32.603434,138.327394,"-32.603434,138.327394"
"5431-Black Rock","5431","Black Rock","Port Pirie","South Australia","SA",-32.826833,138.688984,"-32.826833,138.688984"
"5431-Coomooroo","5431","Coomooroo","Port Pirie","South Australia","SA",-32.664776,138.501421,"-32.664776,138.501421"
"5431-Eurelia","5431","Eurelia","Port Pirie","South Australia","SA",-32.553135,138.561174,"-32.553135,138.561174"
"5431-Hammond","5431","Hammond","Port Pirie","South Australia","SA",-32.520853,138.313831,"-32.520853,138.313831"
"5431-Johnburgh","5431","Johnburgh","Port Pirie","South Australia","SA",-32.434129,138.708362,"-32.434129,138.708362"
"5431-Minburra","5431","Minburra","Port Pirie","South Australia","SA",-32.57873,138.739847,"-32.57873,138.739847"
"5431-Morchard","5431","Morchard","Port Pirie","South Australia","SA",-32.723659,138.513616,"-32.723659,138.513616"
"5431-Orroroo","5431","Orroroo","Port Pirie","South Australia","SA",-32.73427,138.61365,"-32.73427,138.61365"
"5431-Pekina","5431","Pekina","Port Pirie","South Australia","SA",-32.841728,138.551643,"-32.841728,138.551643"
"5431-Tarcowie","5431","Tarcowie","Port Pirie","South Australia","SA",-32.951161,138.518398,"-32.951161,138.518398"
"5431-Walloway","5431","Walloway","Port Pirie","South Australia","SA",-32.637794,138.585491,"-32.637794,138.585491"
"5431-Willowie","5431","Willowie","Port Pirie","South Australia","SA",-32.686859,138.327381,"-32.686859,138.327381"
"5431-Yalpara","5431","Yalpara","Port Pirie","South Australia","SA",-32.555804,138.868938,"-32.555804,138.868938"
"5472-Georgetown","5472","Georgetown","Port Pirie","South Australia","SA",-33.374062,138.425703,"-33.374062,138.425703"
"5473-Gladstone","5473","Gladstone","Port Pirie","South Australia","SA",-33.282514,138.354703,"-33.282514,138.354703"
"5480-Appila","5480","Appila","Port Pirie","South Australia","SA",-33.050537,138.42808,"-33.050537,138.42808"
"5480-Laura","5480","Laura","Port Pirie","South Australia","SA",-33.185283,138.300974,"-33.185283,138.300974"
"5480-Stone Hut","5480","Stone Hut","Port Pirie","South Australia","SA",-33.109017,138.297815,"-33.109017,138.297815"
"5481-Bangor","5481","Bangor","Port Pirie","South Australia","SA",-32.952889,138.157372,"-32.952889,138.157372"
"5481-Murray Town","5481","Murray Town","Port Pirie","South Australia","SA",-32.937097,138.240433,"-32.937097,138.240433"
"5481-Wirrabara","5481","Wirrabara","Port Pirie","South Australia","SA",-33.030507,138.267374,"-33.030507,138.267374"
"5481-Wongyarra","5481","Wongyarra","Port Pirie","South Australia","SA",-32.985185,138.225233,"-32.985185,138.225233"
"5482-Booleroo Centre","5482","Booleroo Centre","Port Pirie","South Australia","SA",-32.880512,138.351993,"-32.880512,138.351993"
"5482-Wepowie","5482","Wepowie","Port Pirie","South Australia","SA",-32.830865,138.485816,"-32.830865,138.485816"
"5483-Melrose","5483","Melrose","Port Pirie","South Australia","SA",-32.825064,138.187939,"-32.825064,138.187939"
"5490-Caltowie","5490","Caltowie","Port Pirie","South Australia","SA",-33.181404,138.48152,"-33.181404,138.48152"
"5490-Caltowie North","5490","Caltowie North","Port Pirie","South Australia","SA",-33.131369,138.514363,"-33.131369,138.514363"
"5490-Caltowie West","5490","Caltowie West","Port Pirie","South Australia","SA",-33.108818,138.341988,"-33.108818,138.341988"
"5491-Belalie East","5491","Belalie East","Port Pirie","South Australia","SA",-33.269532,138.654934,"-33.269532,138.654934"
"5491-Belalie North","5491","Belalie North","Port Pirie","South Australia","SA",-33.146243,138.714757,"-33.146243,138.714757"
"5491-Bundaleer Gardens","5491","Bundaleer Gardens","Port Pirie","South Australia","SA",-34.77396,138.718371,"-34.77396,138.718371"
"5491-Bundaleer North","5491","Bundaleer North","Port Pirie","South Australia","SA",-33.278498,138.576131,"-33.278498,138.576131"
"5491-Hornsdale","5491","Hornsdale","Port Pirie","South Australia","SA",-33.073193,138.494824,"-33.073193,138.494824"
"5491-Jamestown","5491","Jamestown","Port Pirie","South Australia","SA",-33.203873,138.605434,"-33.203873,138.605434"
"5495-Baroota","5495","Baroota","Port Pirie","South Australia","SA",-32.924116,137.982971,"-32.924116,137.982971"
"5495-Germein Bay","5495","Germein Bay","Port Pirie","South Australia","SA",-33.103993,138.055659,"-33.103993,138.055659"
"5495-Mambray Creek","5495","Mambray Creek","Port Pirie","South Australia","SA",-32.830827,137.98183,"-32.830827,137.98183"
"5495-Nectar Brook","5495","Nectar Brook","Port Pirie","South Australia","SA",-32.696858,137.942153,"-32.696858,137.942153"
"5495-Port Flinders","5495","Port Flinders","Port Pirie","South Australia","SA",-33.101444,138.035666,"-33.101444,138.035666"
"5495-Port Germein","5495","Port Germein","Port Pirie","South Australia","SA",-33.019756,138.000247,"-33.019756,138.000247"
"5521-Redhill","5521","Redhill","Port Pirie","South Australia","SA",-33.537636,138.22494,"-33.537636,138.22494"
"5522-Fisherman Bay","5522","Fisherman Bay","Port Pirie","South Australia","SA",-33.553743,137.938071,"-33.553743,137.938071"
"5522-Lower Broughton","5522","Lower Broughton","Port Pirie","South Australia","SA",-33.333804,137.984683,"-33.333804,137.984683"
"5522-Port Broughton","5522","Port Broughton","Port Pirie","South Australia","SA",-33.600169,137.931482,"-33.600169,137.931482"
"5522-Ward Hill","5522","Ward Hill","Port Pirie","South Australia","SA",-33.6308,137.915759,"-33.6308,137.915759"
"5523-Beetaloo","5523","Beetaloo","Port Pirie","South Australia","SA",-33.258052,138.25167,"-33.258052,138.25167"
"5523-Clements Gap","5523","Clements Gap","Port Pirie","South Australia","SA",-33.489031,138.114579,"-33.489031,138.114579"
"5523-Crystal Brook","5523","Crystal Brook","Port Pirie","South Australia","SA",-33.353087,138.205965,"-33.353087,138.205965"
"5523-Huddleston","5523","Huddleston","Port Pirie","South Australia","SA",-33.326714,138.282708,"-33.326714,138.282708"
"5523-Merriton","5523","Merriton","Port Pirie","South Australia","SA",-33.432203,138.153434,"-33.432203,138.153434"
"5523-Narridy","5523","Narridy","Port Pirie","South Australia","SA",-33.423218,138.302627,"-33.423218,138.302627"
"5523-Nurom","5523","Nurom","Port Pirie","South Australia","SA",-33.326872,138.088093,"-33.326872,138.088093"
"5523-Wandearah","5523","Wandearah","Port Pirie","South Australia","SA",-33.417348,137.960353,"-33.417348,137.960353"
"5523-Wandearah East","5523","Wandearah East","Port Pirie","South Australia","SA",-33.386752,138.038986,"-33.386752,138.038986"
"5540-Bungama","5540","Bungama","Port Pirie","South Australia","SA",-33.196523,138.068265,"-33.196523,138.068265"
"5540-Coonamia","5540","Coonamia","Port Pirie","South Australia","SA",-33.19348,138.043643,"-33.19348,138.043643"
"5540-Napperby","5540","Napperby","Port Pirie","South Australia","SA",-33.154324,138.116703,"-33.154324,138.116703"
"5540-Nelshaby","5540","Nelshaby","Port Pirie","South Australia","SA",-33.129263,138.112171,"-33.129263,138.112171"
"5540-Port Davis","5540","Port Davis","Port Pirie","South Australia","SA",-33.264716,137.851174,"-33.264716,137.851174"
"5540-Port Pirie","5540","Port Pirie","Port Pirie","South Australia","SA",-33.177044,138.010229,"-33.177044,138.010229"
"5540-Port Pirie South","5540","Port Pirie South","Port Pirie","South Australia","SA",-33.198655,138.029909,"-33.198655,138.029909"
"5540-Port Pirie West","5540","Port Pirie West","Port Pirie","South Australia","SA",-33.174703,137.991224,"-33.174703,137.991224"
"5540-Risdon Park","5540","Risdon Park","Port Pirie","South Australia","SA",-33.198684,138.003905,"-33.198684,138.003905"
"5540-Risdon Park South","5540","Risdon Park South","Port Pirie","South Australia","SA",-33.168114,138.067109,"-33.168114,138.067109"
"5540-Solomontown","5540","Solomontown","Port Pirie","South Australia","SA",-33.184021,138.019534,"-33.184021,138.019534"
"5540-Telowie","5540","Telowie","Port Pirie","South Australia","SA",-33.054658,138.068156,"-33.054658,138.068156"
"5540-Warnertown","5540","Warnertown","Port Pirie","South Australia","SA",-33.234632,138.118013,"-33.234632,138.118013"
"5550-Beaufort","5550","Beaufort","Port Pirie","South Australia","SA",-34.070596,138.227272,"-34.070596,138.227272"
"5550-Bowmans","5550","Bowmans","Port Pirie","South Australia","SA",-34.16005,138.259363,"-34.16005,138.259363"
"5550-Inkerman","5550","Inkerman","Port Pirie","South Australia","SA",-34.276873,138.236934,"-34.276873,138.236934"
"5550-Kallora","5550","Kallora","Port Pirie","South Australia","SA",-34.238139,138.29808,"-34.238139,138.29808"
"5550-Nantawarra","5550","Nantawarra","Port Pirie","South Australia","SA",-34.010916,138.227862,"-34.010916,138.227862"
"5550-Port Wakefield","5550","Port Wakefield","Port Pirie","South Australia","SA",-34.184904,138.148536,"-34.184904,138.148536"
"5550-Proof Range","5550","Proof Range","Port Pirie","South Australia","SA",-34.253456,138.177203,"-34.253456,138.177203"
"5550-South Hummocks","5550","South Hummocks","Port Pirie","South Australia","SA",-34.006812,138.11765,"-34.006812,138.11765"
"5552-Kainton","5552","Kainton","Port Pirie","South Australia","SA",-34.148316,137.941585,"-34.148316,137.941585"
"5552-Paskeville","5552","Paskeville","Port Pirie","South Australia","SA",-34.038957,137.902346,"-34.038957,137.902346"
"5552-Sunnyvale","5552","Sunnyvale","Port Pirie","South Australia","SA",-34.143923,137.817398,"-34.143923,137.817398"
"5552-Thrington","5552","Thrington","Port Pirie","South Australia","SA",-34.003145,137.817921,"-34.003145,137.817921"
"5554-Boors Plain","5554","Boors Plain","Port Pirie","South Australia","SA",-34.025225,137.666528,"-34.025225,137.666528"
"5554-Cunliffe","5554","Cunliffe","Port Pirie","South Australia","SA",-34.079186,137.746561,"-34.079186,137.746561"
"5554-Jericho","5554","Jericho","Port Pirie","South Australia","SA",-33.967469,137.686441,"-33.967469,137.686441"
"5554-Jerusalem","5554","Jerusalem","Port Pirie","South Australia","SA",-33.97353,137.710994,"-33.97353,137.710994"
"5554-Kadina","5554","Kadina","Port Pirie","South Australia","SA",-33.963276,137.715028,"-33.963276,137.715028"
"5554-Matta Flat","5554","Matta Flat","Port Pirie","South Australia","SA",-33.97596,137.705445,"-33.97596,137.705445"
"5554-New Town","5554","New Town","Port Pirie","South Australia","SA",-33.957445,137.698857,"-33.957445,137.698857"
"5554-Thomas Plain","5554","Thomas Plain","Port Pirie","South Australia","SA",-33.953563,137.704599,"-33.953563,137.704599"
"5554-Wallaroo Mines","5554","Wallaroo Mines","Port Pirie","South Australia","SA",-33.966734,137.696538,"-33.966734,137.696538"
"5554-Willamulka","5554","Willamulka","Port Pirie","South Australia","SA",-33.936396,137.87229,"-33.936396,137.87229"
"5555-Alford","5555","Alford","Port Pirie","South Australia","SA",-33.81518,137.821268,"-33.81518,137.821268"
"5555-Collinsfield","5555","Collinsfield","Port Pirie","South Australia","SA",-33.604413,138.224524,"-33.604413,138.224524"
"5555-Dowling","5555","Dowling","Port Pirie","South Australia","SA",-34.337803,137.942263,"-34.337803,137.942263"
"5555-Hope Gap","5555","Hope Gap","Port Pirie","South Australia","SA",-33.660788,138.199036,"-33.660788,138.199036"
"5555-Kulpara","5555","Kulpara","Port Pirie","South Australia","SA",-34.059534,138.03594,"-34.059534,138.03594"
"5555-Lake View","5555","Lake View","Port Pirie","South Australia","SA",-33.638003,138.253211,"-33.638003,138.253211"
"5555-Melton","5555","Melton","Port Pirie","South Australia","SA",-34.084181,137.980986,"-34.084181,137.980986"
"5555-Mundoora","5555","Mundoora","Port Pirie","South Australia","SA",-33.59536,138.075597,"-33.59536,138.075597"
"5555-Tickera","5555","Tickera","Port Pirie","South Australia","SA",-33.790368,137.71171,"-33.790368,137.71171"
"5555-Winulta","5555","Winulta","Port Pirie","South Australia","SA",-34.276262,137.872685,"-34.276262,137.872685"
"5556-North Beach","5556","North Beach","Port Pirie","South Australia","SA",-33.900295,137.630764,"-33.900295,137.630764"
"5556-Wallaroo","5556","Wallaroo","Port Pirie","South Australia","SA",-33.932011,137.628337,"-33.932011,137.628337"
"5556-Wallaroo Plain","5556","Wallaroo Plain","Port Pirie","South Australia","SA",-33.820793,137.694726,"-33.820793,137.694726"
"5556-Warburto","5556","Warburto","Port Pirie","South Australia","SA",-34.008648,137.556166,"-34.008648,137.556166"
"1220-Grosvenor Place","1220","Grosvenor Place","Grosvenor Place","New South Wales","NSW",-33.741311,151.034025,"-33.741311,151.034025"
"2264-Balcolyn","2264","Balcolyn","Central Coast","New South Wales","NSW",-33.095642,151.553169,"-33.095642,151.553169"
"2264-Bonnells Bay","2264","Bonnells Bay","Central Coast","New South Wales","NSW",-33.107405,151.518263,"-33.107405,151.518263"
"2264-Brightwaters","2264","Brightwaters","Central Coast","New South Wales","NSW",-33.114455,151.545925,"-33.114455,151.545925"
"2264-Dora Creek","2264","Dora Creek","Central Coast","New South Wales","NSW",-33.083587,151.501807,"-33.083587,151.501807"
"2264-Eraring","2264","Eraring","Central Coast","New South Wales","NSW",-33.071249,151.522946,"-33.071249,151.522946"
"2264-Mandalong","2264","Mandalong","Central Coast","New South Wales","NSW",-33.145241,151.414627,"-33.145241,151.414627"
"2264-Mirrabooka","2264","Mirrabooka","Central Coast","New South Wales","NSW",-33.108634,151.555006,"-33.108634,151.555006"
"2264-Morisset","2264","Morisset","Central Coast","New South Wales","NSW",-33.108336,151.487758,"-33.108336,151.487758"
"2264-Morisset Park","2264","Morisset Park","Central Coast","New South Wales","NSW",-33.121406,151.530773,"-33.121406,151.530773"
"2264-Myuna Bay","2264","Myuna Bay","Central Coast","New South Wales","NSW",-33.061626,151.550074,"-33.061626,151.550074"
"2264-Silverwater","2264","Silverwater","Central Coast","New South Wales","NSW",-33.101384,151.56199,"-33.101384,151.56199"
"2264-Windermere Park","2264","Windermere Park","Central Coast","New South Wales","NSW",-33.115951,151.531184,"-33.115951,151.531184"
"2264-Yarrawonga Park","2264","Yarrawonga Park","Central Coast","New South Wales","NSW",-33.100922,151.544375,"-33.100922,151.544375"
"2265-Cooranbong","2265","Cooranbong","Central Coast","New South Wales","NSW",-33.076609,151.453989,"-33.076609,151.453989"
"2265-Martinsville","2265","Martinsville","Central Coast","New South Wales","NSW",-33.055785,151.406243,"-33.055785,151.406243"
"2267-Wangi Wangi","2267","Wangi Wangi","Central Coast","New South Wales","NSW",-33.071491,151.584366,"-33.071491,151.584366"
"2320-Aberglasslyn","2320","Aberglasslyn","Maitland","New South Wales","NSW",-32.694656,151.534607,"-32.694656,151.534607"
"2320-Allandale","2320","Allandale","Maitland","New South Wales","NSW",-32.710687,151.42353,"-32.710687,151.42353"
"2320-Anambah","2320","Anambah","Maitland","New South Wales","NSW",-32.676068,151.495133,"-32.676068,151.495133"
"2320-Bolwarra","2320","Bolwarra","Maitland","New South Wales","NSW",-32.712817,151.572048,"-32.712817,151.572048"
"2320-Bolwarra Heights","2320","Bolwarra Heights","Maitland","New South Wales","NSW",-32.700579,151.584708,"-32.700579,151.584708"
"2320-Farley","2320","Farley","Maitland","New South Wales","NSW",-32.729063,151.512185,"-32.729063,151.512185"
